2025-02-17 00:01:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.011586946547563648
2025-02-17 00:02:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.008667318974254878
2025-02-17 00:03:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.009978990760634687
2025-02-17 00:04:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.008705918575709903
2025-02-17 00:05:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.007590291716831787
2025-02-17 00:06:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.0083080636456625
2025-02-17 00:07:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.008350304918661067
2025-02-17 00:08:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.008510503684422854
2025-02-17 00:09:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.01001850941946647
2025-02-17 00:10:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.009303076179788983
2025-02-17 00:11:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.009303057782786395
2025-02-17 00:12:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.010420402371553394
2025-02-17 00:13:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.00898486536573373
2025-02-17 00:14:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.009666289882331425
2025-02-17 00:15:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.00842546949866696
2025-02-17 00:16:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.010024967606833357
2025-02-17 00:17:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.010865282871978632
2025-02-17 00:18:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.010833614848353212
2025-02-17 00:19:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.009307147117855408
2025-02-17 00:20:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.007990048619623602
2025-02-17 00:21:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.009820750931250455
2025-02-17 00:22:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.011413724712445839
2025-02-17 00:23:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.012214499832241876
2025-02-17 00:24:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.011697488698156455
2025-02-17 00:25:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.010259786491102485
2025-02-17 00:26:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.010224299086268207
2025-02-17 00:27:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.010382374787199389
2025-02-17 00:28:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.009183831580238833
2025-02-17 00:29:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.01018185512270442
2025-02-17 00:30:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.009785226526051183
2025-02-17 00:31:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.009345318646919898
2025-02-17 00:32:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.010504277409906448
2025-02-17 00:33:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.010099987766524432
2025-02-17 00:34:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.011020536902028644
2025-02-17 00:35:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.010025737653883371
2025-02-17 00:36:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.010182518109792649
2025-02-17 00:37:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.010695570290822132
2025-02-17 00:38:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.011094619592016297
2025-02-17 00:39:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.01034004463774929
2025-02-17 00:40:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.009702727606887507
2025-02-17 00:41:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.009223528605202813
2025-02-17 00:42:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.00874541832825293
2025-02-17 00:43:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.008745256310585425
2025-02-17 00:44:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.008147377099598563
2025-02-17 00:45:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.005957968779794598
2025-02-17 00:46:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.00571132184763945
2025-02-17 00:47:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.00842547317947473
2025-02-17 00:48:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.007785019686914918
2025-02-17 00:49:00,AI16Z-USDT-SWAP,VIRTUAL-USDT-SWAP,0.0,0,0,0.007985280881320111
